"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NYISO ZONE J DAY AHEAD PEAK MI - ICE FUTURES ENERGY DIV",170103,2017-01-03,064C78,IFED,01,064 ,   23775,   15136,   18771,    5948,     683,    2219,     100,     370,       0,      60,    1502,      85,   23548,   23630,     227,     145,   23775,   15136,   18771,    5948,     683,    2219,     100,     370,       0,      60,    1502,      85,   23548,   23630,     227,     145,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -20,       0,    -170,     -22,       8,       2,       0,       0,       0,       0,      -5,       0,     -20,    -165,       0,     145,  100.0,   63.7,   79.0,   25.0,    2.9,    9.3,    0.4,    1.6,    0.0,    0.3,    6.3,    0.4,   99.0,   99.4,    1.0,    0.6,  100.0,   63.7,   79.0,   25.0,    2.9,    9.3,    0.4,    1.6,    0.0,    0.3,    6.3,    0.4,   99.0,   99.4,    1.0,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,     16,     15,      4,.,.,.,.,      0,.,.,.,     24,     20,     29,     16,     15,      4,.,.,.,.,      0,.,.,.,     24,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.0,    63.6,    82.6,    82.3,    55.7,    57.8,    76.2,    74.7,    56.0,    63.6,    82.6,    82.3,    55.7,    57.8,    76.2,    74.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C78","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170509,2017-05-09,064C79,IFED,01,064 ,   14208,   11035,   12711,    1610,       0,    1332,       0,       0,       0,       0,       0,       0,   13977,   14043,     231,     165,   14208,   11035,   12711,    1610,       0,    1332,       0,       0,       0,       0,       0,       0,   13977,   14043,     231,     165,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -354,    -230,     -99,     225,     -18,    -232,       0,       0,       0,       0,       0,       0,    -237,    -349,    -117,      -5,  100.0,   77.7,   89.5,   11.3,    0.0,    9.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   98.4,   98.8,    1.6,    1.2,  100.0,   77.7,   89.5,   11.3,    0.0,    9.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   98.4,   98.8,    1.6,    1.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     13,      9,.,      0,.,      0,      0,      0,      0,      0,      0,     16,     11,     20,     13,      9,.,      0,.,      0,      0,      0,      0,      0,      0,     16,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.1,    82.0,    80.6,    97.3,    48.5,    79.2,    74.4,    85.7,    54.1,    82.0,    80.6,    97.3,    48.5,    79.2,    74.4,    85.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170502,2017-05-02,064C79,IFED,01,064 ,   14562,   11265,   12810,    1385,      18,    1564,       0,       0,       0,       0,       0,       0,   14214,   14392,     348,     170,   14562,   11265,   12810,    1385,      18,    1564,       0,       0,       0,       0,       0,       0,   14214,   14392,     348,     170,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,  100.0,   77.4,   88.0,    9.5,    0.1,   10.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.6,   98.8,    2.4,    1.2,  100.0,   77.4,   88.0,    9.5,    0.1,   10.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.6,   98.8,    2.4,    1.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     13,      9,.,.,.,      0,      0,      0,      0,      0,      0,     16,     11,     20,     13,      9,.,.,.,      0,      0,      0,      0,      0,      0,     16,     11,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.1,    79.0,    80.3,    96.8,    48.6,    77.1,    73.2,    84.0,    54.1,    79.0,    80.3,    96.8,    48.6,    77.1,    73.2,    84.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170228,2017-02-28,064C79,IFED,01,064 ,   14626,   11422,   11881,    1000,     529,    1898,       0,       0,       0,       0,       0,       0,   14320,   14308,     306,     318,   14626,   11422,   11881,    1000,     529,    1898,       0,       0,       0,       0,       0,       0,   14320,   14308,     306,     318,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  100.0,   78.1,   81.2,    6.8,    3.6,   13.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.9,   97.8,    2.1,    2.2,  100.0,   78.1,   81.2,    6.8,    3.6,   13.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.9,   97.8,    2.1,    2.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     13,     10,.,.,.,      0,      0,      0,      0,      0,      0,     17,     13,     22,     13,     10,.,.,.,      0,      0,      0,      0,      0,      0,     17,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.0,    74.5,    80.8,    94.0,    51.7,    70.4,    70.9,    79.5,    58.0,    74.5,    80.8,    94.0,    51.7,    70.4,    70.9,    79.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170221,2017-02-21,064C79,IFED,01,064 ,   14626,   11422,   11881,    1000,     529,    1898,       0,       0,       0,       0,       0,       0,   14320,   14308,     306,     318,   14626,   11422,   11881,    1000,     529,    1898,       0,       0,       0,       0,       0,       0,   14320,   14308,     306,     318,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     371,     760,     345,     -20,     105,     -79,       0,       0,       0,       0,       0,       0,     661,     371,    -290,       0,  100.0,   78.1,   81.2,    6.8,    3.6,   13.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.9,   97.8,    2.1,    2.2,  100.0,   78.1,   81.2,    6.8,    3.6,   13.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   97.9,   97.8,    2.1,    2.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,     13,     10,.,.,.,      0,      0,      0,      0,      0,      0,     17,     13,     22,     13,     10,.,.,.,      0,      0,      0,      0,      0,      0,     17,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.0,    74.5,    80.8,    94.0,    51.7,    70.4,    70.9,    79.5,    58.0,    74.5,    80.8,    94.0,    51.7,    70.4,    70.9,    79.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170214,2017-02-14,064C79,IFED,01,064 ,   14255,   10662,   11536,    1020,     424,    1977,       0,       0,       0,       0,       0,       0,   13659,   13937,     596,     318,   14255,   10662,   11536,    1020,     424,    1977,       0,       0,       0,       0,       0,       0,   13659,   13937,     596,     318,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      30,      20,      30,       0,     -10,      10,       0,       0,       0,       0,       0,       0,      30,      30,       0,       0,  100.0,   74.8,   80.9,    7.2,    3.0,   13.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.8,   97.8,    4.2,    2.2,  100.0,   74.8,   80.9,    7.2,    3.0,   13.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.8,   97.8,    4.2,    2.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    59.5,    74.3,    82.5,    94.0,    52.9,    70.5,    71.4,    78.7,    59.5,    74.3,    82.5,    94.0,    52.9,    70.5,    71.4,    78.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170207,2017-02-07,064C79,IFED,01,064 ,   14225,   10642,   11506,    1020,     434,    1967,       0,       0,       0,       0,       0,       0,   13629,   13907,     596,     318,   14225,   10642,   11506,    1020,     434,    1967,       0,       0,       0,       0,       0,       0,   13629,   13907,     596,     318,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -851,    -708,    -813,     -55,      22,     -32,       0,       0,       0,       0,       0,       0,    -795,    -823,     -56,     -28,  100.0,   74.8,   80.9,    7.2,    3.1,   13.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.8,   97.8,    4.2,    2.2,  100.0,   74.8,   80.9,    7.2,    3.1,   13.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.8,   97.8,    4.2,    2.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    59.4,    72.6,    82.4,    93.8,    52.8,    68.7,    71.4,    78.7,    59.4,    72.6,    82.4,    93.8,    52.8,    68.7,    71.4,    78.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170131,2017-01-31,064C79,IFED,01,064 ,   15076,   11350,   12319,    1075,     412,    1999,       0,       0,       0,       0,       0,       0,   14424,   14730,     652,     346,   15076,   11350,   12319,    1075,     412,    1999,       0,       0,       0,       0,       0,       0,   14424,   14730,     652,     346,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      60,       0,     -60,      60,     120,       0,       0,       0,       0,       0,       0,       0,      60,      60,       0,       0,  100.0,   75.3,   81.7,    7.1,    2.7,   13.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,   97.7,    4.3,    2.3,  100.0,   75.3,   81.7,    7.1,    2.7,   13.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,   97.7,    4.3,    2.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.5,    71.3,    81.8,    92.6,    52.8,    68.0,    71.2,    79.2,    58.5,    71.3,    81.8,    92.6,    52.8,    68.0,    71.2,    79.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170124,2017-01-24,064C79,IFED,01,064 ,   15016,   11350,   12379,    1015,     292,    1999,       0,       0,       0,       0,       0,       0,   14364,   14670,     652,     346,   15016,   11350,   12379,    1015,     292,    1999,       0,       0,       0,       0,       0,       0,   14364,   14670,     652,     346,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1480,      50,    1480,     570,    -860,     860,       0,       0,       0,       0,       0,       0,    1480,    1480,       0,       0,  100.0,   75.6,   82.4,    6.8,    1.9,   13.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,   97.7,    4.3,    2.3,  100.0,   75.6,   82.4,    6.8,    1.9,   13.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.7,   97.7,    4.3,    2.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.3,    71.6,    81.7,    92.6,    53.0,    68.3,    71.1,    79.1,    58.3,    71.6,    81.7,    92.6,    53.0,    68.3,    71.1,    79.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170117,2017-01-17,064C79,IFED,01,064 ,   13536,   11300,   10899,     445,    1152,    1139,       0,       0,       0,       0,       0,       0,   12884,   13190,     652,     346,   13536,   11300,   10899,     445,    1152,    1139,       0,       0,       0,       0,       0,       0,   12884,   13190,     652,     346,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -48,     214,     103,       0,      50,     -50,       0,       0,       0,       0,       0,       0,     164,     103,    -212,    -151,  100.0,   83.5,   80.5,    3.3,    8.5,    8.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.2,   97.4,    4.8,    2.6,  100.0,   83.5,   80.5,    3.3,    8.5,    8.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   95.2,   97.4,    4.8,    2.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,     21,     12,     10,.,.,.,      0,      0,      0,      0,      0,      0,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.8,    76.0,    81.4,    93.9,    58.8,    72.9,    77.0,    83.6,    58.8,    76.0,    81.4,    93.9,    58.8,    72.9,    77.0,    83.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170110,2017-01-10,064C79,IFED,01,064 ,   13584,   11086,   10796,     445,    1102,    1189,       0,       0,       0,       0,       0,       0,   12720,   13087,     864,     497,   13584,   11086,   10796,     445,    1102,    1189,       0,       0,       0,       0,       0,       0,   12720,   13087,     864,     497,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -129,    -561,    -687,    -857,    -356,     862,       0,     -25,       0,       0,     -25,       0,    -556,    -231,     427,     102,  100.0,   81.6,   79.5,    3.3,    8.1,    8.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.6,   96.3,    6.4,    3.7,  100.0,   81.6,   79.5,    3.3,    8.1,    8.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,   93.6,   96.3,    6.4,    3.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     11,      9,.,.,.,      0,      0,      0,      0,      0,      0,     15,     12,     20,     11,      9,.,.,.,      0,      0,      0,      0,      0,      0,     15,     12,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    75.3,    81.4,    93.8,    58.6,    72.2,    76.3,    83.2,    58.6,    75.3,    81.4,    93.8,    58.6,    72.2,    76.3,    83.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"NYISO ZONE J DAY AHEAD OFFPEAK - ICE FUTURES ENERGY DIV",170103,2017-01-03,064C79,IFED,01,064 ,   13713,   11647,   11483,    1302,    1458,     327,       0,      25,       0,       0,      25,       0,   13276,   13318,     437,     395,   13713,   11647,   11483,    1302,    1458,     327,       0,      25,       0,       0,      25,       0,   13276,   13318,     437,     395,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     -80,      16,    -210,     -96,       0,       0,       0,       0,       0,       0,       0,       0,     -80,    -210,       0,     130,  100.0,   84.9,   83.7,    9.5,   10.6,    2.4,    0.0,    0.2,    0.0,    0.0,    0.2,    0.0,   96.8,   97.1,    3.2,    2.9,  100.0,   84.9,   83.7,    9.5,   10.6,    2.4,    0.0,    0.2,    0.0,    0.0,    0.2,    0.0,   96.8,   97.1,    3.2,    2.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,     16,     10,.,.,      4,      0,.,      0,      0,.,      0,     21,     16,     25,     16,     10,.,.,      4,      0,.,      0,      0,.,      0,     21,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.8,    78.5,    83.6,    92.5,    61.8,    77.1,    81.3,    90.0,    61.8,    78.5,    83.6,    92.5,    61.8,    77.1,    81.3,    90.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C79","IFED","064 ","N16","Combined"
"PJM AEP DAYTON REAL PEAK-MINI - ICE FUTURES ENERGY DIV",170509,2017-05-09,064C86,IFED,01,064 ,   32921,   29545,   20360,    1795,   10826,    1070,       0,     525,       0,     315,       0,       0,   32725,   32781,     196,     140,   32921,   29545,   20360,    1795,   10826,    1070,       0,     525,       0,     315,       0,       0,   32725,   32781,     196,     140,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -213,     -68,     -16,       0,     168,     -20,       0,       0,       0,     130,       0,       0,      42,     132,    -255,    -345,  100.0,   89.7,   61.8,    5.5,   32.9,    3.3,    0.0,    1.6,    0.0,    1.0,    0.0,    0.0,   99.4,   99.6,    0.6,    0.4,  100.0,   89.7,   61.8,    5.5,   32.9,    3.3,    0.0,    1.6,    0.0,    1.0,    0.0,    0.0,   99.4,   99.6,    0.6,    0.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     25,     21,.,.,.,      0,.,      0,.,      0,      0,     29,     25,     31,     25,     21,.,.,.,      0,.,      0,.,      0,      0,     29,     25,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    42.8,    56.6,    64.0,    79.0,    40.9,    50.6,    56.6,    62.9,    42.8,    56.6,    64.0,    79.0,    40.9,    50.6,    56.6,    62.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1 MW","064C86","IFED","064 ","N16","Combined"
